,ylat,xlong,p_area,p_tech_sec,p_axis,p_azimuth,p_tilt,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
218,45.17679977,-93.68509674,14912,c-si,fixed-tilt,180,,1.0,1.4,landfill,non-agrivoltaic,0.566654
219,45.17499924,-93.68470001,21329,c-si,fixed-tilt,180,0.0,1.0,1.4,landfill,non-agrivoltaic,-0.0886141
220,45.17520142,-93.68280029,17514,c-si,fixed-tilt,180,20.0,1.0,1.4,landfill,non-agrivoltaic,0.243076
221,45.17509842,-93.67939758,20517,c-si,fixed-tilt,180,20.0,1.0,1.4,landfill,non-agrivoltaic,-0.0283491
222,45.17689896,-93.67919922,20557,c-si,fixed-tilt,180,0.0,1.0,1.4,landfill,non-agrivoltaic,-0.0314293
223,43.86529922,-91.32920074,17554,c-si,single-axis,180,25.0,1.0,1.3,greenfield,non-agrivoltaic,0.106693
224,45.83940125,-95.14820099,19643,c-si,single-axis,180,20.0,1.0,1.3,greenfield,non-agrivoltaic,-0.076017
225,44.29230118,-92.72280121,18944,c-si,fixed-tilt,180,20.0,1.0,1.4,greenfield,non-agrivoltaic,0.103094
226,43.85900116,-91.32430267,15332,c-si,fixed-tilt,180,28.0,1.0,1.4,greenfield,non-agrivoltaic,0.50699
227,44.10110092,-94.05239868,17590,c-si,single-axis,180,15.0,1.0,1.0,greenfield,non-agrivoltaic,-0.292481
228,45.51860046,-94.12390137,58051,c-si,fixed-tilt,180,,3.0,4.2,greenfield,non-agrivoltaic,0.0670925
229,43.97769928,-95.76740265,15207,c-si,fixed-tilt,180,,1.7,2.0,greenfield,non-agrivoltaic,1.43972
230,44.05089951,-92.9897995,85533,thin-film,fixed-tilt,185,,3.6,5.2,greenfield,non-agrivoltaic,-0.200968
231,44.94990158,-95.49700165,47637,thin-film,fixed-tilt,185,,1.8,2.6,greenfield,non-agrivoltaic,-0.345167
232,45.30160141,-92.8010025,64904,thin-film,fixed-tilt,185,,2.7,3.9,greenfield,non-agrivoltaic,-0.217358
233,43.90869904,-93.92569733,74207,thin-film,fixed-tilt,185,,2.7,3.9,greenfield,non-agrivoltaic,-0.392115
234,44.41460037,-94.90840149,70883,thin-film,fixed-tilt,185,,2.7,3.9,greenfield,non-agrivoltaic,-0.334941
235,44.93489838,-94.85700226,45807,thin-film,fixed-tilt,185,,1.8,2.6,greenfield,non-agrivoltaic,-0.294583
236,45.63999939,-95.34390259,113342,thin-film,fixed-tilt,185,,4.5,6.5,greenfield,non-agrivoltaic,-0.280927
237,44.94680023,-95.69360352,87366,thin-film,single-axis,180,0.0,3.6,5.2,greenfield,non-agrivoltaic,-0.230558
238,44.20690155,-93.98000336,111667,thin-film,fixed-tilt,180,,4.5,6.5,greenfield,non-agrivoltaic,-0.260971
239,44.27920151,-92.40339661,83010,thin-film,fixed-tilt,180,,3.6,5.2,greenfield,non-agrivoltaic,-0.158101
240,44.94820023,-95.3864975,15396,thin-film,fixed-tilt,180,60.0,1.0,1.5,greenfield,non-agrivoltaic,0.648865
241,44.95560074,-95.35970306,26484,c-si,fixed-tilt,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.385007
242,45.52059937,-94.26380157,139328,c-si,single-axis,180,0.0,5.0,7.5,greenfield,non-agrivoltaic,-0.362557
243,44.23429871,-93.27529907,106787,c-si,single-axis,180,32.0,4.0,5.7,greenfield,non-agrivoltaic,-0.373055
244,44.41529846,-93.15229797,65696,c-si,single-axis,180,,5.0,7.2,greenfield,non-agrivoltaic,0.931144
245,44.22729874,-93.39569855,54134,c-si,single-axis,180,0.0,2.0,2.9,greenfield,non-agrivoltaic,-0.368567
246,44.104599,-91.86849976,19920,c-si,fixed-tilt,180,,1.0,1.0,greenfield,non-agrivoltaic,-0.446746
247,44.94630051,-92.81060028,26198,c-si,single-axis,180,15.0,1.0,1.4,greenfield,non-agrivoltaic,-0.371619
248,44.09030151,-93.55410004,24511,unknown,,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.286294
249,44.18370056,-93.8655014,19188,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,0.0812923
250,45.5196991,-94.13240051,28974,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.490397
251,44.68190002,-93.76270294,31342,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.575089
252,45.62590027,-94.04589844,21199,c-si,single-axis,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.0792761
253,45.49980164,-95.13700104,30310,c-si,single-axis,180,10.0,1.0,1.4,greenfield,non-agrivoltaic,-0.539806
254,45.14089966,-94.74299622,28734,c-si,single-axis,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.481035
255,45.23329926,-92.89459991,28784,c-si,single-axis,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.482998
256,44.9620018,-95.74569702,29796,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.521321
257,46.97539902,-96.49909973,24428,c-si,single-axis,180,,1.0,1.4,greenfield,non-agrivoltaic,-0.281791
258,47.02149963,-96.47979736,24698,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.296326
259,46.99969864,-96.49819946,24640,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.293231
260,44.42770004,-94.92970276,24820,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.30279
261,44.44960022,-94.92379761,25627,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.343997
262,44.12129974,-93.26879883,23451,c-si,single-axis,180,25.0,1.0,1.0,greenfield,non-agrivoltaic,-0.622099
263,44.70320129,-93.78669739,24506,unknown,,180,0.0,3.0,1.4,greenfield,non-agrivoltaic,-0.286023
264,44.93560028,-95.25160217,24583,c-si,single-axis,180,30.0,1.0,1.0,greenfield,non-agrivoltaic,-0.667651
265,46.98880005,-96.49819946,23776,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.245332
266,43.98939896,-92.8572998,27140,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.414649
267,45.84680176,-95.14920044,24074,c-si,fixed-tilt,180,,1.0,1.0,greenfield,non-agrivoltaic,-0.647699
268,44.22539902,-95.68499756,24330,unknown,,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.276436
269,45.62749863,-94.59259796,52838,c-si,fixed-tilt,180,,1.0,1.4,greenfield,non-agrivoltaic,-0.996666
270,44.59289932,-93.84809875,23009,c-si,fixed-tilt,180,,1.0,1.5,greenfield,non-agrivoltaic,-0.0989712
271,44.59289932,-93.84660339,22323,c-si,fixed-tilt,180,0.0,1.0,1.5,greenfield,non-agrivoltaic,-0.052495
272,44.59289932,-93.8451004,23513,c-si,fixed-tilt,180,0.0,1.0,1.5,greenfield,non-agrivoltaic,-0.131389
273,44.42229843,-94.92320251,25306,unknown,,180,25.0,1.4,1.6,greenfield,non-agrivoltaic,-0.144575
274,44.41149902,-95.00800323,22204,c-si,single-axis,180,25.0,1.0,1.2,greenfield,non-agrivoltaic,-0.357581
275,44.20230103,-93.58329773,25510,unknown,,180,30.0,1.0,1.4,greenfield,non-agrivoltaic,-0.338184
276,44.21689987,-93.58260345,24182,unknown,,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.268266
277,44.88090134,-92.9661026,58702,c-si,fixed-tilt,180,15.0,3.0,4.0,greenfield,non-agrivoltaic,-0.0305604
278,45.0080986,-95.22969818,22043,thin-film,single-axis,180,25.0,1.0,1.5,greenfield,non-agrivoltaic,-0.0326939
279,44.93709946,-94.90440369,23572,unknown,,180,25.0,1.0,1.5,greenfield,non-agrivoltaic,-0.135093
280,44.47340012,-93.20220184,26969,thin-film,single-axis,180,0.0,1.0,1.5,greenfield,non-agrivoltaic,-0.321041
281,44.20529938,-93.97910309,25102,unknown,,180,20.0,1.0,1.5,greenfield,non-agrivoltaic,-0.225072
282,44.79539871,-95.20269775,25267,thin-film,single-axis,180,0.0,1.0,1.5,greenfield,non-agrivoltaic,-0.234125
283,44.96480179,-95.22930145,26385,thin-film,single-axis,180,0.0,1.0,1.5,greenfield,non-agrivoltaic,-0.292481
284,45.50749969,-95.12740326,24356,thin-film,single-axis,180,6.0,1.0,1.5,greenfield,non-agrivoltaic,-0.182612
285,44.27999878,-92.38999939,20035,c-si,fixed-tilt,180,,0.9,1.3,greenfield,non-agrivoltaic,-0.106057
286,45.6568985,-95.52870178,15407,c-si,fixed-tilt,180,25.0,1.0,1.3,greenfield,non-agrivoltaic,0.346106
287,45.65019989,-95.53309631,14262,c-si,fixed-tilt,180,20.0,1.0,1.3,greenfield,non-agrivoltaic,0.503256
288,44.94430161,-95.34960175,30868,thin-film,single-axis,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.559176
289,45.71770096,-95.26439667,15272,c-si,fixed-tilt,180,25.0,1.0,1.3,greenfield,non-agrivoltaic,0.363409
290,44.67449951,-94.00849915,17810,c-si,fixed-tilt,180,0.0,1.0,1.3,greenfield,non-agrivoltaic,0.0819983
291,44.0243988,-92.64209747,26448,c-si,fixed-tilt,177,,1.0,1.4,greenfield,non-agrivoltaic,-0.383338
292,45.49890137,-94.10829926,40587,unknown,,180,0.0,1.0,1.5,greenfield,non-agrivoltaic,-0.753971
293,45.67150116,-95.51159668,25700,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.347597
294,44.79100037,-94.08229828,26484,unknown,,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.385007
295,44.41659927,-93.22000122,16509,thin-film,fixed-tilt,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,0.355965
296,44.27299881,-92.55269623,26298,c-si,single-axis,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.376333
297,45.30530167,-94.08750153,26681,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.394062
298,44.33679962,-93.915802,20518,c-si,fixed-tilt,180,,1.0,1.4,greenfield,non-agrivoltaic,-0.0284263
299,45.0862999,-94.21179962,24447,c-si,fixed-tilt,180,,1.0,1.4,greenfield,non-agrivoltaic,-0.282825
300,45.40650177,-94.6977005,26934,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.405496
301,44.29040146,-92.72750092,25632,c-si,fixed-tilt,180,,1.0,1.4,greenfield,non-agrivoltaic,-0.344244
302,45.42089844,-94.00769806,27681,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.438037
303,47.86959839,-96.32029724,11950,c-si,fixed-tilt,180,,1.0,1.0,greenfield,non-agrivoltaic,0.329977
304,43.91759872,-92.86250305,26645,unknown,,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.392417
305,44.45510101,-93.1230011,25044,unknown,,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.314494
306,45.42359924,-94.02110291,27397,c-si,fixed-tilt,180,,1.0,1.4,greenfield,non-agrivoltaic,-0.425874
307,45.67750168,-93.92199707,26497,unknown,,180,,1.0,1.0,greenfield,non-agrivoltaic,-0.735819
308,45.63359833,-94.05390167,27292,unknown,,180,28.0,1.0,1.5,greenfield,non-agrivoltaic,-0.336311
309,45.66080093,-93.93740082,32455,c-si,fixed-tilt,180,,1.0,1.4,greenfield,non-agrivoltaic,-0.610626
310,44.12549973,-93.28269959,25014,unknown,,180,,1.0,1.5,greenfield,non-agrivoltaic,-0.220196
311,45.42079926,-94.0102005,27560,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.432886
312,44.29430008,-92.73400116,26471,c-si,single-axis,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.384405
313,44.25019836,-93.26959991,24608,c-si,single-axis,180,0.0,1.0,1.3,greenfield,non-agrivoltaic,-0.38579
314,44.00680161,-93.49420166,23117,unknown,,180,28.0,1.0,1.2,contaminated,non-agrivoltaic,-0.407098
315,44.47679901,-93.15419769,15142,c-si,fixed-tilt,180,0.0,1.0,1.3,greenfield,non-agrivoltaic,0.380363
316,44.46920013,-93.13059998,23995,unknown,,180,0.0,1.0,1.2,greenfield,non-agrivoltaic,-0.451163
317,45.64220047,-95.35289764,28792,thin-film,single-axis,180,,1.0,1.5,greenfield,non-agrivoltaic,-0.402738
318,44.28379822,-92.68530273,28381,unknown,,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.466976
319,44.02479935,-92.67369843,27044,c-si,single-axis,180,20.0,1.0,1.5,greenfield,non-agrivoltaic,-0.324619
320,45.65919876,-93.93170166,14730,unknown,,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,0.593565
321,45.66659927,-95.40209961,20686,unknown,,180,20.0,1.0,1.4,greenfield,non-agrivoltaic,-0.0412818
322,45.49029922,-92.79429626,27618,unknown,,180,30.0,1.0,1.5,greenfield,non-agrivoltaic,-0.351362
323,45.08570099,-94.21420288,75336,unknown,,180,20.0,4.0,5.0,greenfield,non-agrivoltaic,-0.0716558
324,45.72190094,-95.26509857,26222,unknown,,180,20.0,1.0,1.5,greenfield,non-agrivoltaic,-0.284283
325,45.54980087,-93.59780121,63098,unknown,,180,20.0,3.3,3.7,greenfield,non-agrivoltaic,-0.250991
326,44.79449844,-95.09960175,26643,unknown,,180,20.0,1.0,1.4,greenfield,non-agrivoltaic,-0.392325
327,43.77799988,-91.9509964,59595,unknown,,180,20.0,3.0,3.8,greenfield,non-agrivoltaic,-0.132102
328,43.72729874,-92.14330292,74682,unknown,,180,30.0,3.0,3.8,greenfield,non-agrivoltaic,-0.430934
329,44.04100037,-91.76740265,53601,unknown,,180,0.0,2.0,2.6,greenfield,non-agrivoltaic,-0.48605
330,45.48590088,-92.78399658,28698,unknown,,180,30.0,1.0,1.5,greenfield,non-agrivoltaic,-0.398779
331,44.9034996,-94.03140259,20264,unknown,,180,,1.0,1.5,greenfield,non-agrivoltaic,0.105898
332,45.40280151,-94.7154007,117445,thin-film,fixed-tilt,185,,4.5,6.5,greenfield,agrivoltaic,-0.327406
333,45.50849915,-95.1257019,43821,thin-film,fixed-tilt,185,,1.8,2.6,greenfield,non-agrivoltaic,-0.234907
334,44.0,-93.50109863,16099,c-si,fixed-tilt,180,,1.0,1.3,greenfield,non-agrivoltaic,0.261966
335,44.39649963,-92.60469818,24543,c-si,fixed-tilt,180,,1.0,1.4,greenfield,non-agrivoltaic,-0.288021
336,44.39680099,-92.61229706,20974,unknown,,180,30.0,1.0,1.4,greenfield,non-agrivoltaic,-0.0628408
337,44.52669907,-92.9763031,17994,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,0.193608
338,44.78829956,-94.05719757,106838,c-si,single-axis,180,0.0,4.0,5.6,greenfield,non-agrivoltaic,-0.395361
339,44.78839874,-94.0522995,27387,unknown,,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.425442
340,44.66809845,-93.11000061,90642,c-si,fixed-tilt,180,20.0,5.0,7.0,greenfield,non-agrivoltaic,0.180226
341,44.66260147,-93.11430359,17465,c-si,single-axis,180,0.0,1.0,1.5,greenfield,non-agrivoltaic,0.381108
342,44.78789902,-95.35919952,17861,unknown,fixed-tilt,180,,1.0,1.3,greenfield,non-agrivoltaic,0.0771632
343,44.78239822,-95.36219788,50532,unknown,,180,20.0,1.0,1.4,greenfield,non-agrivoltaic,-0.968616
344,45.62070084,-94.09049988,11810,thin-film,fixed-tilt,180,,1.8,2.6,greenfield,non-agrivoltaic,3.4959199
345,44.01699829,-92.63610077,24322,c-si,fixed-tilt,180,,1.0,1.0,greenfield,non-agrivoltaic,-0.657525
346,44.03760147,-92.68979645,23401,c-si,fixed-tilt,180,,1.0,1.0,greenfield,non-agrivoltaic,-0.619985
347,44.19739914,-93.61810303,22261,unknown,,180,20.0,1.0,1.5,greenfield,non-agrivoltaic,-0.0481534
348,44.19749832,-93.61360168,28166,unknown,,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.458241
349,44.29629898,-92.69789886,40228,c-si,single-axis,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.803988
350,45.49039841,-92.81279755,29714,c-si,single-axis,180,20.0,1.0,1.4,greenfield,non-agrivoltaic,-0.518313
351,45.48899841,-94.11360168,42017,c-si,single-axis,180,22.0,1.0,1.4,greenfield,non-agrivoltaic,-0.838363
352,45.39910126,-94.72319794,18663,unknown,,180,35.0,1.0,1.5,greenfield,non-agrivoltaic,0.253211
353,45.40179825,-94.72489929,31039,unknown,,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.564973
354,45.19110107,-92.9571991,16976,unknown,,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,0.301845
355,45.49750137,-95.16159821,25547,unknown,,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.340028
356,45.49710083,-95.16369629,24499,unknown,,180,0.0,1.0,1.4,greenfield,non-agrivoltaic,-0.285645
357,45.48509979,-92.81390381,13653,c-si,fixed-tilt,180,,1.0,1.4,greenfield,non-agrivoltaic,0.767496
358,45.48590088,-92.81259918,11504,unknown,,180,0.0,1.0,1.5,greenfield,non-agrivoltaic,1.41353
359,44.26670074,-92.66719818,28026,c-si,single-axis,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,-0.45248
360,44.26710129,-92.66429901,19638,unknown,,180,25.0,1.0,1.4,greenfield,non-agrivoltaic,0.042506
361,44.22069931,-93.45570374,20604,unknown,,180,27.0,1.0,1.4,greenfield,non-agrivoltaic,-0.0350333
362,45.48160172,-92.78269959,24024,unknown,,180,20.0,1.0,1.5,greenfield,non-agrivoltaic,-0.162868
363,34.83380127,-87.83830261,1735134,c-si,single-axis,180,25.0,75.0,100.2,greenfield,non-agrivoltaic,-0.271667
364,31.3321991,-85.73010254,187820,thin-film,single-axis,180,0.0,10.6,12.7,greenfield,non-agrivoltaic,-0.0426898
365,33.62639999,-85.94000244,39717,thin-film,fixed-tilt,180,0.0,7.4,9.7,greenfield,non-agrivoltaic,4.05445
366,34.61119843,-86.6242981,194595,c-si,single-axis,180,0.0,10.0,12.5,greenfield,non-agrivoltaic,-0.121147
367,32.87189865,-85.39710236,1881927,c-si,single-axis,180,4.0,79.2,116.9,greenfield,non-agrivoltaic,-0.1703
368,34.95190048,-86.86620331,390405,thin-film,single-axis,180,30.0,15.9,20.0,greenfield,non-agrivoltaic,-0.422896
369,34.76610184,-87.92019653,5766348,thin-film,single-axis,180,25.0,227.0,294.0,greenfield,non-agrivoltaic,-0.428542
370,33.63769913,-92.70349884,322070,thin-film,single-axis,180,0.0,12.5,16.6,greenfield,non-agrivoltaic,-0.415641
371,34.4394989,-91.44000244,1312599,c-si,fixed-tilt,180,35.0,81.0,125.6,greenfield,non-agrivoltaic,0.608502
372,36.08000183,-94.06600189,93359,c-si,single-axis,179,0.0,5.0,5.8,greenfield,non-agrivoltaic,-0.170101
373,36.16419983,-94.08239746,17548,c-si,single-axis,182,20.0,1.0,1.7,greenfield,non-agrivoltaic,0.636088
374,34.63840103,-92.57849884,15316,c-si,single-axis,180,15.0,1.0,1.5,greenfield,non-agrivoltaic,0.660671
375,35.46709824,-93.51519775,126577,c-si,single-axis,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,-0.420036
376,33.47930145,-91.35849762,2565309,c-si,single-axis,180,0.0,100.0,140.0,greenfield,non-agrivoltaic,-0.345286
377,36.0705986,-94.23349762,92452,c-si,single-axis,180,0.0,5.0,5.8,greenfield,non-agrivoltaic,-0.155962
378,34.98540115,-90.8003006,22610,unknown,,180,0.0,1.0,1.3,greenfield,non-agrivoltaic,-0.27749
379,35.03990173,-90.80699921,21619,unknown,,180,0.0,1.0,1.3,greenfield,non-agrivoltaic,-0.216348
380,35.30770111,-93.92440033,119945,unknown,single-axis,180,0.0,5.0,6.3,greenfield,non-agrivoltaic,-0.392849
381,33.34090042,-112.9509964,3536603,c-si,single-axis,180,0.0,154.0,210.0,greenfield,non-agrivoltaic,-0.233823
382,33.1590004,-111.4820023,408286,c-si,single-axis,180,0.0,20.0,23.7,greenfield,non-agrivoltaic,-0.264711
383,34.72409821,-112.4319992,552527,c-si,single-axis,180,0.0,19.0,21.0,greenfield,non-agrivoltaic,-0.729623
384,34.68930054,-112.4029999,277805,c-si,single-axis,180,30.0,10.4,11.7,greenfield,non-agrivoltaic,-0.634306
385,35.02280045,-114.1620026,217559,c-si,single-axis,180,30.0,9.0,10.0,greenfield,non-agrivoltaic,-0.545022
386,33.49819946,-112.8130035,364331,c-si,single-axis,180,25.0,14.8,19.3,greenfield,non-agrivoltaic,-0.382416
387,32.14580154,-110.8799973,274954,c-si,single-axis,180,25.0,9.0,12.7,greenfield,non-agrivoltaic,-0.539802
388,32.98139954,-113.4980011,7321254,thin-film,fixed-tilt,195,20.0,290.0,398.6,greenfield,non-agrivoltaic,-0.348304
389,31.49419975,-111.0059967,92813,c-si,fixed-tilt,180,0.0,6.0,7.2,greenfield,non-agrivoltaic,0.18831
390,32.04270172,-110.9589996,438244,c-si,single-axis,180,0.0,16.0,21.5,greenfield,non-agrivoltaic,-0.473224
391,32.03089905,-110.9589996,760619,c-si,single-axis,180,0.0,29.0,35.0,greenfield,non-agrivoltaic,-0.543848
392,32.94860077,-112.7699966,1024980,c-si,single-axis,180,30.0,37.12,51.0,greenfield,non-agrivoltaic,-0.45704
393,33.14419937,-112.6620026,278308,c-si,single-axis,180,20.0,11.2,15.6,landfill,non-agrivoltaic,-0.310982
394,33.52510071,-112.3820038,269322,c-si,single-axis,180,20.0,11.2,15.6,greenfield,non-agrivoltaic,-0.267595
395,33.02099991,-112.6620026,502334,thin-film,fixed-tilt,190,,17.6,22.5,greenfield,non-agrivoltaic,-0.572249
396,34.58779907,-113.1760025,382216,c-si,single-axis,180,30.0,15.0,16.6,greenfield,non-agrivoltaic,-0.603799
397,33.38119888,-113.1849976,439241,c-si,single-axis,181,21.0,15.0,16.9,greenfield,non-agrivoltaic,-0.71876
398,32.37080002,-111.2419968,647042,c-si,single-axis,180,0.0,20.0,25.3,greenfield,non-agrivoltaic,-0.704247
399,32.37179947,-111.2829971,811849,thin-film,single-axis,180,0.0,26.46,26.5,greenfield,non-agrivoltaic,-0.854099
400,32.09960175,-110.8160019,128673,thin-film,fixed-tilt,180,25.0,5.1,6.6,greenfield,non-agrivoltaic,-0.421413
401,33.34540176,-112.9240036,2740776,c-si,fixed-tilt,180,0.0,170.0,235.1,greenfield,non-agrivoltaic,0.378616
402,32.63949966,-114.4309998,1291273,c-si,single-axis,180,22.0,37.44,52.0,greenfield,non-agrivoltaic,-0.677121
403,33.29869843,-112.8270035,3315504,c-si,single-axis,180,25.0,129.0,174.9,greenfield,non-agrivoltaic,-0.387558
404,34.29449844,-109.2720032,377464,combination,combination,180,0.0,13.62,16.4,greenfield,non-agrivoltaic,-0.603406
405,33.04150009,-111.4520035,1122685,c-si,single-axis,180,,45.0,57.5,greenfield,non-agrivoltaic,-0.423183
406,34.98400116,-114.5559998,74954,c-si,fixed-tilt,180,0.0,4.4,5.3,greenfield,non-agrivoltaic,0.0290432
407,33.05110168,-111.3410034,873501,c-si,single-axis,180,15.0,50.0,62.6,greenfield,non-agrivoltaic,0.0512119
408,32.55479813,-111.2809982,1142264,c-si,single-axis,180,0.0,40.0,57.7,greenfield,non-agrivoltaic,-0.439487
409,35.3492012,-113.9140015,1715966,c-si,single-axis,180,25.0,46.0,64.5,greenfield,non-agrivoltaic,-0.739344
410,32.17050171,-110.8970032,270570,c-si,single-axis,180,0.0,3.0,3.3,greenfield,non-agrivoltaic,-1.3284
411,32.25749969,-110.1569977,1159163,c-si,single-axis,180,20.0,55.0,75.9,greenfield,non-agrivoltaic,-0.0923271
412,32.06669998,-109.9209976,418579,c-si,single-axis,180,20.0,20.5,23.0,greenfield,non-agrivoltaic,-0.336621
413,32.06829834,-109.8889999,518459,c-si,single-axis,180,15.0,20.0,24.7,greenfield,non-agrivoltaic,-0.506126
414,32.8757019,-111.5459976,545831,thin-film,single-axis,180,,20.0,30.9,greenfield,non-agrivoltaic,-0.298039
415,32.36500168,-112.8310013,100250,c-si,single-axis,180,18.0,4.5,5.0,greenfield,non-agrivoltaic,-0.454297
416,35.24160004,-114.0049973,26485,c-si,single-axis,180,38.0,1.0,1.2,greenfield,non-agrivoltaic,-0.560238
417,32.10499954,-110.822998,279579,thin-film,fixed-tilt,180,0.0,5.0,6.1,greenfield,non-agrivoltaic,-1.10518
418,32.09949875,-110.810997,33547,c-si,single-axis,180,38.0,1.2,1.6,greenfield,non-agrivoltaic,-0.504894
419,32.26819992,-110.151001,1102580,c-si,single-axis,180,25.0,30.0,37.7,greenfield,non-agrivoltaic,-0.818118
420,33.26839828,-111.612999,482002,c-si,single-axis,180,25.0,19.0,25.2,greenfield,non-agrivoltaic,-0.398466
421,33.02659988,-113.3560028,488595,c-si,single-axis,180,23.0,14.0,21.0,greenfield,non-agrivoltaic,-0.614251
422,33.82310104,-112.2409973,75097,c-si,single-axis,180,0.0,6.0,7.6,greenfield,non-agrivoltaic,0.73643
423,32.10179901,-110.8130035,22134,c-si,single-axis,180,0.0,1.0,1.0,greenfield,non-agrivoltaic,-0.563237
424,32.10710144,-110.8239975,56971,c-si,dual-axis,180,0.0,1.9,2.0,greenfield,non-agrivoltaic,-0.796937
425,33.33129883,-112.9229965,2211857,c-si,single-axis,180,0.0,100.8,136.5,greenfield,non-agrivoltaic,-0.17968
426,33.0345993,-112.6620026,483194,c-si,single-axis,180,0.0,17.0,21.0,greenfield,non-agrivoltaic,-0.603106
427,32.28990173,-111.0329971,21613,c-si,single-axis,180,8.0,0.9,1.1,greenfield,non-agrivoltaic,-0.430635
428,33.02709961,-113.3479996,501322,c-si,single-axis,180,25.0,16.0,39.6,greenfield,non-agrivoltaic,0.221155
429,32.68610001,-114.4960022,66914,combination,combination,180,0.0,5.7,5.0,greenfield,non-agrivoltaic,0.122134
430,32.8689003,-111.7720032,26164,c-si,single-axis,180,0.0,2.0,2.2,greenfield,non-agrivoltaic,0.339326
431,32.11719894,-110.8190002,81941,c-si,fixed-tilt,180,,4.5,5.0,greenfield,non-agrivoltaic,-0.195765
432,33.35630035,-111.8040009,45922,c-si,single-axis,180,20.0,2.5,2.5,greenfield,non-agrivoltaic,-0.348399
