,Unnamed: 0,p_state,p_county,ylat,xlong,p_area,p_tech_sec,p_axis,p_azimuth,p_tilt,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore,efficiency
3261,3261,NC,Jones,35.13439941,-77.53749847,91861,c-si,fixed-tilt,180,0.0,5.0,6.2,greenfield,non-agrivoltaic,-0.0455816,6.749327788724269e-05
3262,3262,NC,Robeson,34.67039871,-79.20030212,28010,c-si,fixed-tilt,190,20.0,5.0,6.5,greenfield,non-agrivoltaic,3.7721701,0.0002320599785790789
3263,3263,NC,Alamance,36.07429886,-79.34760284,58126,c-si,fixed-tilt,180,25.0,5.0,5.3,greenfield,non-agrivoltaic,0.50395,9.118122698964318e-05
3264,3264,NC,Pamlico,35.14780045,-76.80909729,81537,c-si,fixed-tilt,180,15.0,5.0,5.7,greenfield,non-agrivoltaic,0.0104118,6.990691342580669e-05
3265,3265,NC,Moore,35.41529846,-79.57440186,81089,c-si,fixed-tilt,180,0.0,5.0,7.5,greenfield,non-agrivoltaic,0.534334,9.24909667155841e-05
3266,3266,NC,Rutherford,35.29769897,-81.81220245,38347,c-si,single-axis,180,,2.0,3.0,greenfield,non-agrivoltaic,0.203566,7.823297780791196e-05
3267,3267,NC,Rowan,35.74039841,-80.71289825,80544,c-si,fixed-tilt,180,20.0,5.0,6.2,greenfield,non-agrivoltaic,0.174419,7.697655939610648e-05
3268,3268,NC,Perquimans,36.11389923,-76.50789642,128907,c-si,fixed-tilt,180,0.0,4.8,6.9,greenfield,non-agrivoltaic,-0.369583,5.3526961297679725e-05
3269,3269,NC,Randolph,35.54729843,-79.74510193,45964,c-si,fixed-tilt,180,20.0,2.0,2.8,greenfield,non-agrivoltaic,-0.198138,6.0917239578800795e-05
3270,3270,NC,Montgomery,35.34080124,-79.99250031,37279,thin-film,fixed-tilt,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,0.131101,7.510931087207274e-05
3271,3271,NC,Randolph,35.62850189,-79.87259674,19523,c-si,fixed-tilt,180,23.0,1.3,1.4,greenfield,non-agrivoltaic,0.0522479,7.171029042667623e-05
3272,3272,NC,Johnston,35.53290176,-78.63880157,19831,c-si,fixed-tilt,180,0.0,1.6,1.8,greenfield,non-agrivoltaic,0.49434,9.076698098936009e-05
3273,3273,NC,Pender,34.43600082,-77.64129639,95934,c-si,fixed-tilt,180,20.0,4.5,6.9,greenfield,non-agrivoltaic,0.0572161,7.19244480580399e-05
3274,3274,NC,Johnston,35.57550049,-78.30110168,55711,c-si,single-axis,180,0.0,2.0,3.0,greenfield,non-agrivoltaic,-0.362105,5.384932957584678e-05
3275,3275,NC,Jones,35.21659851,-77.49960327,86857,thin-film,fixed-tilt,190,20.0,5.0,6.4,greenfield,non-agrivoltaic,0.0980433,7.368433171765086e-05
3276,3276,NC,Robeson,34.68050003,-79.18509674,64318,c-si,fixed-tilt,180,,4.1,5.4,greenfield,non-agrivoltaic,0.336376,8.395783450977954e-05
3277,3277,NC,Harnett,35.3302002,-78.61109924,48485,thin-film,single-axis,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,-0.271618,5.774981953181396e-05
3278,3278,NC,Hertford,36.24599838,-77.08209991,138729,c-si,single-axis,180,20.0,5.0,7.1,greenfield,non-agrivoltaic,-0.424055,5.1178917169445464e-05
3279,3279,NC,Northampton,36.50790024,-77.61460114,62580,c-si,single-axis,180,25.0,3.0,4.2,greenfield,non-agrivoltaic,-0.0543782,6.711409395973155e-05
3280,3280,NC,Person,36.4654007,-78.95909882,34156,c-si,fixed-tilt,180,0.0,2.0,2.6,greenfield,non-agrivoltaic,0.154579,7.612132568216419e-05
3281,3281,NC,Randolph,35.60160065,-79.78559875,78135,c-si,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,0.467001,8.958853266781851e-05
3282,3282,NC,Martin,35.81570053,-77.29100037,34875,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,0.251211,8.028673835125447e-05
3283,3283,NC,Pitt,35.75999832,-77.51229858,35174,c-si,fixed-tilt,180,,2.0,2.7,greenfield,non-agrivoltaic,0.169424,7.676124410075624e-05
3284,3284,NC,Johnston,35.41490173,-78.40910339,37853,thin-film,single-axis,180,25.0,2.0,2.4,greenfield,non-agrivoltaic,-0.140467,6.340316487464665e-05
3285,3285,NC,Johnston,35.70119858,-78.32679749,33879,c-si,fixed-tilt,180,30.0,2.0,2.8,greenfield,non-agrivoltaic,0.305968,8.264706750494405e-05
3286,3286,NC,Chowan,36.2840004,-76.60189819,111633,c-si,single-axis,180,25.0,5.0,6.6,greenfield,non-agrivoltaic,-0.239778,5.9122302544946385e-05
3287,3287,NC,Camden,36.33129883,-76.05699921,148328,thin-film,single-axis,180,0.0,5.0,6.6,greenfield,non-agrivoltaic,-0.579091,4.44959818780001e-05
3288,3288,NC,Camden,36.27000046,-76.03269959,130554,thin-film,single-axis,180,20.0,5.0,7.1,greenfield,non-agrivoltaic,-0.34971,5.438362669853087e-05
3289,3289,NC,Chatham,35.71440125,-79.11779785,90848,c-si,single-axis,180,20.0,5.0,7.0,greenfield,non-agrivoltaic,0.176164,7.705177879535048e-05
3290,3290,NC,Montgomery,35.35770035,-79.91059875,96843,c-si,single-axis,180,12.0,4.9,7.1,greenfield,non-agrivoltaic,0.0894646,7.331454002870625e-05
3291,3291,NC,Onslow,34.83990097,-77.22380066,98025,c-si,single-axis,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,0.0452898,7.14103545014027e-05
3292,3292,NC,Sampson,35.01229858,-78.3506012,104750,c-si,dual-axis,180,12.0,4.9,7.1,greenfield,non-agrivoltaic,-0.03892,6.778042959427207e-05
3293,3293,NC,Wayne,35.43470001,-77.97219849,93251,c-si,dual-axis,180,12.0,5.0,6.8,greenfield,non-agrivoltaic,0.0803458,7.292147001104545e-05
3294,3294,NC,Moore,35.13460159,-79.42030334,26465,c-si,fixed-tilt,180,0.0,2.0,2.3,greenfield,non-agrivoltaic,0.404799,8.690723597203854e-05
3295,3295,NC,Harnett,35.41189957,-78.60389709,82752,c-si,single-axis,180,30.0,4.3,5.9,greenfield,non-agrivoltaic,0.0426687,7.129737045630317e-05
3296,3296,NC,Cumberland,34.90819931,-78.91539764,44164,c-si,single-axis,180,0.0,2.0,2.6,greenfield,non-agrivoltaic,-0.245597,5.8871479032696315e-05
3297,3297,NC,Cumberland,34.90909958,-78.91629791,57304,c-si,single-axis,180,30.0,2.0,2.6,greenfield,non-agrivoltaic,-0.558767,4.537205081669692e-05
3298,3298,NC,Cumberland,34.91009903,-78.91739655,55680,c-si,single-axis,180,25.0,2.0,2.7,greenfield,non-agrivoltaic,-0.486402,4.849137931034483e-05
3299,3299,NC,Moore,35.42079926,-79.70480347,45064,c-si,single-axis,180,0.0,2.0,2.5,greenfield,non-agrivoltaic,-0.324353,5.5476655423397835e-05
3300,3300,NC,Sampson,35.12189865,-78.20400238,35924,c-si,single-axis,180,27.0,1.5,1.9,greenfield,non-agrivoltaic,-0.384373,5.288943324796793e-05
3301,3301,NC,Columbus,34.35309982,-78.78820038,29457,c-si,single-axis,180,25.0,1.0,1.3,greenfield,non-agrivoltaic,-0.587532,4.4132124792069795e-05
3302,3302,NC,Cumberland,35.04669952,-78.81089783,27241,c-si,single-axis,180,25.0,1.0,1.3,greenfield,non-agrivoltaic,-0.504247,4.7722183473440774e-05
3303,3303,NC,Bladen,34.51810074,-78.52449799,52643,c-si,single-axis,180,25.0,2.0,2.6,greenfield,non-agrivoltaic,-0.465572,4.9389282525691926e-05
3304,3304,NC,Robeson,34.63050079,-79.09190369,53505,c-si,single-axis,180,8.0,2.0,2.6,greenfield,non-agrivoltaic,-0.484031,4.8593589384169704e-05
3305,3305,NC,Robeson,34.43889999,-79.08450317,44628,c-si,single-axis,180,25.0,2.0,2.6,greenfield,non-agrivoltaic,-0.259797,5.8259388724567535e-05
3306,3306,NC,Robeson,34.43640137,-79.08969879,22767,c-si,single-axis,180,35.0,1.0,1.3,greenfield,non-agrivoltaic,-0.286689,5.71001888698555e-05
3307,3307,NC,Randolph,35.72869873,-79.74839783,104093,c-si,fixed-tilt,180,30.0,5.0,6.2,greenfield,non-agrivoltaic,-0.229575,5.9562122332913835e-05
3308,3308,NC,Wilson,35.68759918,-78.0266037,73688,c-si,fixed-tilt,180,0.0,3.8,6.1,greenfield,non-agrivoltaic,0.309085,8.278145695364238e-05
3309,3309,NC,Columbus,34.30870056,-78.69979858,116226,c-si,fixed-tilt,180,25.0,5.0,7.1,greenfield,non-agrivoltaic,-0.194179,6.108788050866416e-05
3310,3310,NC,Cleveland,35.24100113,-81.42949677,42758,c-si,fixed-tilt,180,,2.0,2.8,greenfield,non-agrivoltaic,-0.0921753,6.548482155386126e-05
3311,3311,NC,Cleveland,35.24489975,-81.43009949,34944,c-si,fixed-tilt,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,0.247533,8.012820512820513e-05
3312,3312,NC,Rutherford,35.35010147,-81.81880188,73721,c-si,fixed-tilt,180,0.0,3.0,4.5,greenfield,non-agrivoltaic,-0.195268,6.104095169626022e-05
3313,3313,NC,Anson,34.99039841,-80.09700012,104086,thin-film,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,-0.162618,6.244836000999174e-05
3314,3314,NC,Lee,35.5257988,-79.20159912,93778,c-si,fixed-tilt,180,0.0,4.9,6.8,greenfield,non-agrivoltaic,0.0708391,7.25116765126149e-05
3315,3315,NC,Hertford,36.36289978,-76.86049652,145697,c-si,single-axis,180,35.0,5.0,7.0,greenfield,non-agrivoltaic,-0.49676,4.80449151320892e-05
3316,3316,NC,Robeson,34.71680069,-79.31500244,81981,c-si,fixed-tilt,180,0.0,4.9,7.0,greenfield,non-agrivoltaic,0.369499,8.538563813566558e-05
3317,3317,NC,Cabarrus,35.22729874,-80.54450226,92480,c-si,fixed-tilt,180,27.0,4.9,6.4,greenfield,non-agrivoltaic,-0.0058914,6.920415224913495e-05
3318,3318,NC,Randolph,35.87060165,-79.92759705,71001,c-si,fixed-tilt,180,0.0,4.9,7.0,greenfield,non-agrivoltaic,0.675828,9.859016070196194e-05
3319,3319,NC,Rowan,35.51309967,-80.45690155,121456,thin-film,fixed-tilt,180,0.0,5.0,7.6,greenfield,non-agrivoltaic,-0.159701,6.257410090897115e-05
3320,3320,NC,Caswell,36.43059921,-79.34960175,95046,thin-film,fixed-tilt,180,0.0,4.9,6.4,greenfield,non-agrivoltaic,-0.0492345,6.733581634156094e-05
3321,3321,NC,Columbus,34.30799866,-78.22260284,59313,c-si,fixed-tilt,180,25.0,4.5,5.4,greenfield,non-agrivoltaic,0.50073,9.10424358909514e-05
3322,3322,NC,Robeson,34.4679985,-79.15409851,72163,c-si,fixed-tilt,180,25.0,5.4,5.6,greenfield,non-agrivoltaic,0.188931,7.760209525657192e-05
3323,3323,NC,Cleveland,35.21969986,-81.33139801,40119,c-si,fixed-tilt,180,,1.9,2.6,greenfield,non-agrivoltaic,-0.107895,6.480719858421197e-05
3324,3324,NC,Orange,36.08300018,-79.24289703,50713,c-si,fixed-tilt,190,,3.0,4.0,greenfield,non-agrivoltaic,0.218466,7.887523909056849e-05
3325,3325,NC,Burke,35.72129822,-81.41519928,72739,c-si,fixed-tilt,180,25.0,4.9,6.9,greenfield,non-agrivoltaic,0.589286,9.485970387275053e-05
3326,3326,NC,Wilson,35.7765007,-77.88050079,99800,c-si,fixed-tilt,180,25.0,4.9,6.6,greenfield,non-agrivoltaic,-0.0771555,6.613226452905812e-05
3327,3327,NC,Wilson,35.78139877,-77.88359833,102627,c-si,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,-0.164627,6.236175665273272e-05
3328,3328,NC,Granville,36.36869812,-78.62619781,36299,c-si,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,2.47891,0.00017631339706327998
3329,3329,NC,Henderson,35.3689003,-82.35900116,33990,c-si,fixed-tilt,180,,1.5,2.6,greenfield,non-agrivoltaic,0.163203,7.649308620182407e-05
3330,3330,NC,Martin,35.8064003,-77.3022995,86260,c-si,fixed-tilt,190,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.136768,7.535358219336888e-05
3331,3331,NC,Hertford,36.26129913,-77.07800293,77195,thin-film,fixed-tilt,190,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.342048,8.420234471144505e-05
3332,3332,NC,Stokes,36.31209946,-80.15249634,65332,c-si,fixed-tilt,180,0.0,4.0,5.0,greenfield,non-agrivoltaic,0.16411,7.653217412600258e-05
3333,3333,NC,Surry,36.47529984,-80.60189819,18605,c-si,fixed-tilt,180,0.0,1.2,1.4,greenfield,non-agrivoltaic,0.134332,7.524858908895457e-05
3334,3334,NC,Warren,36.41249847,-78.17559814,84619,c-si,fixed-tilt,180,0.0,4.9,6.9,greenfield,non-agrivoltaic,0.280331,8.154197047944316e-05
3335,3335,NC,Scotland,34.77199936,-79.3391037,396826,c-si,fixed-tilt,180,0.0,20.0,25.7,greenfield,non-agrivoltaic,-0.1089,6.476390155886962e-05
3336,3336,NC,Catawba,35.6955986,-81.15170288,302693,c-si,single-axis,178,35.0,17.5,21.9,greenfield,non-agrivoltaic,0.0671008,7.235053337870383e-05
3337,3337,NC,Beaufort,35.45589828,-77.13580322,283715,c-si,fixed-tilt,176,20.0,15.0,20.0,greenfield,non-agrivoltaic,0.0240147,7.049327670373438e-05
3338,3338,NC,Nash,35.79650116,-78.14289856,150273,c-si,fixed-tilt,181,0.0,11.66,15.0,greenfield,non-agrivoltaic,0.70432,9.981833063823841e-05
3339,3339,NC,Alamance,35.86380005,-79.42539978,91344,c-si,fixed-tilt,180,0.0,6.66,8.2,greenfield,non-agrivoltaic,0.471224,8.977053774741636e-05
3340,3340,NC,Martin,35.89429855,-77.16280365,174152,c-si,single-axis,180,35.0,15.0,20.9,greenfield,non-agrivoltaic,1.17274,0.00012001010611419908
3341,3341,NC,Wilson,35.75619888,-78.01360321,139891,c-si,fixed-tilt,180,,10.0,12.3,greenfield,non-agrivoltaic,0.428423,8.792559921653287e-05
3342,3342,NC,Anson,34.82369995,-79.9477005,1178725,c-si,fixed-tilt,180,,78.7,110.0,greenfield,non-agrivoltaic,0.553594,9.33211733016607e-05
3343,3343,NC,Cleveland,35.28110123,-81.61589813,338768,thin-film,fixed-tilt,180,25.0,19.4,27.0,greenfield,non-agrivoltaic,0.237612,7.9700562036556e-05
3344,3344,NC,Cumberland,34.83869934,-78.87680054,1298887,c-si,single-axis,188,35.0,71.0,92.0,greenfield,non-agrivoltaic,0.0318233,7.082987203659748e-05
3345,3345,NC,Halifax,36.41749954,-77.6556015,207487,c-si,fixed-tilt,191,25.0,15.84,20.0,greenfield,non-agrivoltaic,0.624824,9.639158115930154e-05
3346,3346,NC,Hertford,36.45249939,-77.12149811,407066,c-si,single-axis,180,35.0,19.9,26.0,greenfield,non-agrivoltaic,-0.129598,6.387170630806798e-05
3347,3347,NC,Halifax,36.3730011,-77.57189941,495039,c-si,single-axis,180,35.0,20.25,26.2,greenfield,non-agrivoltaic,-0.383545,5.292512307111157e-05
3348,3348,NC,Scotland,34.83840179,-79.38580322,1516842,c-si,single-axis,180,25.0,64.48,92.0,greenfield,non-agrivoltaic,-0.204283,6.065232898350652e-05
3349,3349,NC,Halifax,36.39590073,-77.59279633,388977,c-si,single-axis,180,0.0,16.2,21.0,greenfield,non-agrivoltaic,-0.358893,5.3987767914298274e-05
3350,3350,NC,Pitt,35.38059998,-77.40869904,737577,c-si,fixed-tilt,181,25.0,52.1,75.0,greenfield,non-agrivoltaic,0.747608,0.00010168429872406542
3351,3351,NC,Camden,36.31230164,-76.12560272,124171,thin-film,single-axis,180,0.0,5.0,7.2,greenfield,non-agrivoltaic,-0.266172,5.7984553559204645e-05
3352,3352,NC,Craven,35.16880035,-77.11720276,119865,thin-film,single-axis,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,-0.256557,5.839903224460852e-05
3353,3353,NC,Pender,34.67910004,-77.97810364,1564664,thin-film,single-axis,204,,70.1,105.0,greenfield,non-agrivoltaic,-0.0545414,6.710705940700368e-05
3354,3354,NC,Duplin,34.80289841,-78.00450134,125759,c-si,single-axis,180,0.0,5.0,7.2,greenfield,non-agrivoltaic,-0.283158,5.725236364792977e-05
3355,3355,NC,Lee,35.4272995,-79.12930298,82421,thin-film,single-axis,180,20.0,5.0,6.7,greenfield,non-agrivoltaic,0.274485,8.12899625095546e-05
3356,3356,NC,Jones,35.06499863,-77.18499756,166502,thin-film,single-axis,180,20.0,5.0,6.7,greenfield,non-agrivoltaic,-0.67783,4.023975687979724e-05
3357,3357,NC,Sampson,35.01979828,-78.35140228,81467,c-si,single-axis,180,25.0,5.0,6.8,greenfield,non-agrivoltaic,0.325044,8.346938023985171e-05
3358,3358,NC,Martin,35.82820129,-76.79119873,149544,c-si,single-axis,180,25.0,5.0,7.4,greenfield,non-agrivoltaic,-0.46338,4.948376397581983e-05
3359,3359,NC,Vance,36.47219849,-78.3184967,845051,c-si,fixed-tilt,180,20.0,50.0,75.0,greenfield,non-agrivoltaic,0.447596,8.875203981771514e-05
3360,3360,NC,Robeson,34.80350113,-79.3286972,774954,c-si,single-axis,180,17.0,35.0,47.0,greenfield,non-agrivoltaic,-0.204366,6.0648761087754885e-05
3361,3361,NC,Beaufort,35.47439957,-77.11239624,52096,c-si,single-axis,180,25.0,5.0,7.0,greenfield,non-agrivoltaic,1.50581,0.00013436732186732187
3362,3362,NC,Beaufort,35.47600174,-77.11260223,68008,thin-film,single-axis,180,20.0,5.0,7.5,greenfield,non-agrivoltaic,0.947045,0.00011028114339489472
3363,3363,NC,Randolph,35.75149918,-79.78230286,77020,thin-film,single-axis,180,19.0,5.0,6.8,greenfield,non-agrivoltaic,0.436848,8.828875616722929e-05
3364,3364,NC,Hertford,36.42449951,-77.06259918,111826,c-si,single-axis,180,0.0,5.0,7.5,greenfield,non-agrivoltaic,-0.0554364,6.706848139073203e-05
3365,3365,NC,Duplin,35.00090027,-78.125,1097383,thin-film,fixed-tilt,180,25.0,64.8,87.5,greenfield,non-agrivoltaic,0.238415,7.973515172004669e-05
3366,3366,NC,Nash,36.1271019,-77.72149658,310829,thin-film,fixed-tilt,191,25.0,20.0,25.0,greenfield,non-agrivoltaic,0.254536,8.043007570078725e-05
3367,3367,NC,Nash,36.13090134,-77.73699951,463634,c-si,single-axis,181,20.0,12.0,16.8,greenfield,non-agrivoltaic,-0.770724,3.6235478847539224e-05
3368,3368,NC,Lenoir,35.20589828,-77.71269989,806114,c-si,fixed-tilt,181,25.0,50.0,73.7,greenfield,non-agrivoltaic,0.509635,9.142627469563858e-05
3369,3369,NC,Pender,34.61389923,-77.99729919,697942,c-si,single-axis,181,1.0,33.3,49.0,greenfield,non-agrivoltaic,0.0173597,7.020640683609813e-05
3370,3370,NC,Warren,36.51599884,-78.03079987,497067,c-si,single-axis,180,10.0,20.0,26.0,greenfield,non-agrivoltaic,-0.397889,5.230683187578334e-05
3371,3371,NC,Northampton,36.49060059,-77.4822998,2454328,thin-film,single-axis,181,23.0,74.9,111.3,greenfield,non-agrivoltaic,-0.559314,4.534846198226154e-05
3372,3372,NC,Bladen,34.5340004,-78.31199646,640241,c-si,fixed-tilt,181,25.0,38.9,51.0,greenfield,non-agrivoltaic,0.236614,7.965750397116086e-05
3373,3373,NC,Pasquotank,36.41279984,-76.36949921,343380,c-si,fixed-tilt,181,0.0,19.65,25.0,greenfield,non-agrivoltaic,0.0776587,7.280563806861203e-05
3374,3374,NC,Perquimans,36.22200012,-76.45559692,224749,c-si,fixed-tilt,169,15.0,16.2,21.0,greenfield,non-agrivoltaic,0.556294,9.34375681315601e-05
3375,3375,NC,Currituck,36.47949982,-76.15509796,1875827,c-si,single-axis,181,0.0,60.0,83.5,greenfield,non-agrivoltaic,-0.57868,4.45136998241309e-05
3376,3376,NC,Currituck,36.47259903,-76.15750122,1815944,c-si,single-axis,180,0.0,60.0,84.5,greenfield,non-agrivoltaic,-0.531851,4.653227192027948e-05
3377,3377,NC,Martin,35.82009888,-77.3062973,148131,c-si,fixed-tilt,191,0.0,10.0,13.0,greenfield,non-agrivoltaic,0.424585,8.776015823831609e-05
3378,3378,NC,Lenoir,35.29909897,-77.82230377,96503,thin-film,fixed-tilt,180,0.0,5.0,6.7,greenfield,non-agrivoltaic,-0.0007009,6.942789343336476e-05
3379,3379,NC,Halifax,36.20460129,-77.62419891,430645,c-si,single-axis,181,0.0,20.0,26.9,greenfield,non-agrivoltaic,-0.162244,6.246444287057785e-05
3380,3380,NC,Chowan,36.05130005,-76.54499817,97541,c-si,fixed-tilt,200,0.0,5.0,7.5,greenfield,non-agrivoltaic,0.172428,7.6890743379707e-05
3381,3381,NC,Perquimans,36.15750122,-76.49030304,131850,thin-film,single-axis,180,15.0,5.0,6.9,greenfield,non-agrivoltaic,-0.3973,5.233219567690558e-05
3382,3382,NC,Sampson,35.25469971,-78.36849976,125436,c-si,single-axis,180,15.0,5.0,7.0,greenfield,non-agrivoltaic,-0.316727,5.5805350935935455e-05
3383,3383,NC,Hertford,36.25350189,-77.05110168,1451177,c-si,single-axis,180,0.0,80.0,125.0,greenfield,non-agrivoltaic,0.386929,8.613697708825319e-05
3384,3384,NC,Johnston,35.73619843,-78.35489655,87988,c-si,single-axis,180,15.0,5.0,6.3,greenfield,non-agrivoltaic,0.0497049,7.160067281902077e-05
3385,3385,NC,Nash,35.81800079,-78.13469696,79804,c-si,fixed-tilt,180,20.0,5.0,7.1,greenfield,non-agrivoltaic,0.452605,8.89679715302491e-05
3386,3386,NC,Northampton,36.47190094,-77.53980255,2210429,thin-film,single-axis,180,20.0,79.9,119.0,greenfield,non-agrivoltaic,-0.362421,5.3835703386084785e-05
3387,3387,NC,Brunswick,34.27679825,-78.06089783,70162,c-si,fixed-tilt,180,0.0,5.0,6.0,greenfield,non-agrivoltaic,0.372532,8.551637638607793e-05
3388,3388,NC,Brunswick,34.27780151,-78.05889893,54087,c-si,single-axis,45,25.0,4.8,7.2,greenfield,non-agrivoltaic,1.47685,0.0001331188640523601
3389,3389,NC,Duplin,34.9076004,-77.78250122,86993,c-si,fixed-tilt,180,20.0,4.9,6.7,greenfield,non-agrivoltaic,0.175373,7.701769107859253e-05
3390,3390,NC,Duplin,34.90140152,-77.78359985,34916,c-si,fixed-tilt,180,0.0,2.0,2.7,greenfield,non-agrivoltaic,0.182582,7.732844541184558e-05
3391,3391,NC,Duplin,34.90409851,-77.78420258,35225,c-si,fixed-tilt,180,0.0,1.5,2.5,greenfield,non-agrivoltaic,0.0351279,7.097232079489e-05
3392,3392,NC,Duplin,34.89749908,-77.79509735,87992,thin-film,fixed-tilt,180,0.0,5.0,6.5,greenfield,non-agrivoltaic,0.102359,7.387035185016819e-05
3393,3393,NC,Hertford,36.30360031,-76.98999786,61336,c-si,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,1.03623,0.0001141254728055302
3394,3394,NC,Hertford,36.30699921,-76.9980011,91803,c-si,fixed-tilt,180,,5.0,5.8,greenfield,non-agrivoltaic,-0.145673,6.317876322124549e-05
3395,3395,NC,Beaufort,35.50159836,-76.85240173,231555,c-si,fixed-tilt,181,,12.5,15.0,greenfield,non-agrivoltaic,-0.10854,6.477942605428517e-05
3396,3396,NC,Beaufort,35.49940109,-76.84739685,59168,c-si,fixed-tilt,180,0.0,5.0,7.0,greenfield,non-agrivoltaic,1.13324,0.0001183071930773391
3397,3397,NC,Cabarrus,35.30310059,-80.49420166,1519444,c-si,fixed-tilt,179,25.0,74.8,102.6,greenfield,non-agrivoltaic,-0.0448527,6.752469982440945e-05
3398,3398,NC,Beaufort,35.49909973,-76.84449768,48768,c-si,single-axis,180,0.0,3.2,7.0,greenfield,non-agrivoltaic,1.7185301,0.00014353674540682414
3399,3399,NC,Robeson,34.81990051,-78.96890259,105706,c-si,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,-0.206767,6.054528598187426e-05
3400,3400,NC,Durham,36.23139954,-78.95059967,95006,c-si,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,-0.0485768,6.73641664736964e-05
3401,3401,NC,Rockingham,36.27230072,-79.7634964,89594,c-si,fixed-tilt,180,15.0,5.0,6.0,greenfield,non-agrivoltaic,-0.0577495,6.696877023014934e-05
3402,3402,NC,Wilson,35.80319977,-77.86799622,95621,c-si,fixed-tilt,180,25.0,5.0,6.1,greenfield,non-agrivoltaic,-0.131412,6.379351816023677e-05
3403,3403,NC,Wayne,35.41809845,-77.9865036,95031,c-si,fixed-tilt,190,22.0,5.0,6.7,greenfield,non-agrivoltaic,0.0242475,7.050330944639119e-05
3404,3404,NC,Surry,36.46110153,-80.60050201,81186,c-si,fixed-tilt,180,0.0,3.5,4.5,greenfield,non-agrivoltaic,-0.325475,5.542827581110044e-05
3405,3405,NC,Montgomery,35.3429985,-79.76229858,354507,c-si,fixed-tilt,180,25.0,20.0,25.0,greenfield,non-agrivoltaic,0.0246455,7.052046927141072e-05
3406,3406,NC,Rowan,35.54119873,-80.47509766,62791,c-si,fixed-tilt,180,25.0,3.5,4.2,greenfield,non-agrivoltaic,-0.0596102,6.688856683282636e-05
3407,3407,NC,Robeson,34.52339935,-79.1053009,88236,c-si,fixed-tilt,180,25.0,4.0,6.5,greenfield,non-agrivoltaic,0.0976198,7.366607733804796e-05
3408,3408,NC,Rutherford,35.26279831,-81.8219986,82998,c-si,fixed-tilt,180,,5.0,6.6,greenfield,non-agrivoltaic,0.233423,7.951998843345623e-05
3409,3409,NC,Durham,36.07970047,-78.82369995,92217,c-si,fixed-tilt,180,25.0,5.0,7.0,greenfield,non-agrivoltaic,0.149628,7.590791285771604e-05
3410,3410,NC,Lenoir,35.29899979,-77.55470276,39617,c-si,fixed-tilt,180,0.0,1.8,2.5,greenfield,non-agrivoltaic,-0.147402,6.310422293459878e-05
3411,3411,NC,Pitt,35.64199829,-77.31520081,96202,c-si,fixed-tilt,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,-0.0680054,6.652668343693479e-05
3412,3412,NC,Halifax,36.1269989,-77.40859985,92243,c-si,single-axis,180,20.0,3.0,4.2,greenfield,non-agrivoltaic,-0.555059,4.553191028045489e-05
3413,3413,NC,Scotland,34.79639816,-79.53980255,95357,c-si,fixed-tilt,180,,5.0,6.4,greenfield,non-agrivoltaic,-0.0543292,6.711620541753621e-05
3414,3414,NC,Nash,35.95009995,-78.09329987,67694,c-si,fixed-tilt,180,25.0,5.0,6.3,greenfield,non-agrivoltaic,0.547671,9.306585517180252e-05
